#,url,sentence,label
4942,http://www.bis.org/review/r220629h.htm,the fifth focus area is more exploratory and covers emerging payment infrastructures and arrangements including central bank digital currencies (cbdcs).,Process
4943,http://www.bis.org/review/r210525a.htm,"although each country will decide whether to issue a cbdc based on its unique domestic conditions, the issuance of a cbdc in one jurisdiction, along with its prominent use in cross-border payments, could have significant effects across the globe.",Risk-Benefit
4944,http://www.bis.org/review/r211228c.htm,"in response to changes in consumer payments preferences, the need to further increase efficiency of payments, as well as the disruption caused by covid-19, the interest in central bank digital currency (cbdc) has also increased.",Process
4945,https://www.bis.org/review/r201230b.htm,"we are currently exploring several models to design a digital ruble which organise the interaction between customers, the central bank and commercial banks differently, but all the models have these advantages.",Process
4946,http://www.bis.org/review/r210414d.htm,"key areas of analysis include a consideration of ways to prevent a digital euro from leading to excessive conversion of bank deposits into cbdc, which could disrupt bank refinancing and banks' capacity to lend to the real economy, in turn destabilising the financial system and financing of the economy.",Risk-Benefit
4947,https://www.bis.org/review/r231121i.htm,"in this respect, i should point out that the eurosystem envisions that the digital euro will be distributed by regulated payment service providers.",Feature
4948,https://www.bis.org/review/r201106i.htm,"in addition to assessing the consequences of the introduction of cbdc, we must also analyse the consequences of a payment system without central bank money.",Process
4949,https://www.bis.org/review/r210211d.htm,21 [ ] potential effects in times of crisis the risks to financial intermediation of issuing a digital euro are potentially more pronounced in times of crisis.,Risk-Benefit
4950,https://www.bis.org/review/r191204f.htm,"moreover, thanks to their proven expertise in payment instruments, know-your customer requirements and transaction monitoring, financial intermediaries will be able to play a front-line surveillance role in the distribution of the cbdc.",Feature
4951,https://www.bis.org/review/r240918c.htm,"it is reasonable to ask at this point: if, as in many other advanced economies, digital money is already so dominant in australia, then what is the big deal about cbdc?",Process
4952,http://www.bis.org/review/r210705c.htm,let's start with a look at the current u.s. payment system that a fed cbdc would fit into.,Process
4953,https://www.bis.org/review/r191017b.htm,"however, in the current context, central bank digital currency typically refers to a new type of central bank liability that could be held directly by households and businesses without the involvement of a commercial bank intermediary.",Feature
4954,http://www.bis.org/review/r220420b.htm,"whether to issue a cbdc, for which use cases, in what form, and with what consequences are all major questions currently being considered by central banks and governments across the globe.",Process
4955,https://www.bis.org/review/r231113g.htm,4 stable currency in the digital age 4.1 digital euro belongs to an increasingly digital world digitalisation is also changing how people pay.,Process
4956,http://www.bis.org/review/r220210d.htm,"to answer that, let me distinguish between two types of cbdcs: â€¢ wholesale cbdcs - which are restricted to use within the banking system and are akin to the reserves commercial banks place with the central bank today.",Feature
4957,http://www.bis.org/review/r220810a.htm,"that being said, the threshold values would have to be chosen carefully in order to avoid large shifts from bank deposits into the digital euro.",Feature
4958,http://www.bis.org/review/r211112e.htm,"no corner of the financial system is left untouched by digital technologies, a look at the agenda of this fintech festival tells it all: payments, decentralized finance and open banking, crypto-assets, central bank digital currency, quantum computing, etc... these technologies bring competitive pressure and such innovative pressure is healthy: it challenges inefficiencies, helps improving services, brings down costs.",Process
4959,http://www.bis.org/review/r220422d.htm,[ and bank-based transmission would be strengthened because changes in cbdc remuneration would immediately affect the wealth of households and firms and force banks to adjust their deposit rates more quickly to avoid large shifts in their depositor base.,Feature
